accepted_name	lon	lat	coordinateUncertaintyInMeters
Raphia sudanica	1.31061	11.12362	5000
Raphia sudanica	2.01675	7.45506	5000
Raphia sudanica	2.41676	7.18471	5000
Raphia sudanica	3.09723	11.93351	5000
Raphia sudanica	1.74177	7.45331	5000
Raphia sudanica	2.00914	10.98279	5000
Raphia sudanica	2.82162	10.23284	5000
Raphia sudanica	1.30954	11.12326	5000
Raphia sudanica	2.41611	7.18449	5000
Raphia sudanica	2.02156	7.45667	5000
Raphia sudanica	2.4176	7.18499	5000
Raphia sudanica	2.00741	10.98222	5000
Raphia sudanica	3.09831	11.93386	5000
Raphia sudanica	1.7424	7.46257	5000
Raphia sudanica	1.3137	11.1156	5000
Raphia sudanica	2.41255	7.1833	5000
Raphia sudanica	2.01543	7.46366	5000
Raphia sudanica	2.81754	10.23149	5000
Raphia sudanica	2.41168	7.18301	5000
Raphia sudanica	2.0033	10.98085	5000
Raphia sudanica	3.09833	11.93387	5000
Raphia sudanica	1.74631	7.46389	5000
Raphia sudanica	1.3193	11.11748	5000
Raphia sudanica	2.97778	10.2332	5000
Raphia sudanica	2.01445	7.46334	5000
Raphia sudanica	2.41388	7.18375	5000
Raphia sudanica	2.41844	7.18527	5000
Raphia sudanica	2.00681	10.98201	5000
Raphia sudanica	3.09814	11.93381	5000
Raphia sudanica	1.31042	11.1145	5000
Raphia sudanica	1.74802	7.46446	5000
Raphia sudanica	2.14216	7.46388	5000
Raphia sudanica	2.98317	10.23498	5000
Raphia sudanica	2.41225	7.1832	5000
Raphia sudanica	3.09784	11.93371	5000
Raphia sudanica	2.00697	10.99112	5000
Raphia sudanica	1.31187	11.11498	5000
Raphia sudanica	2.41187	7.18308	5000
Raphia sudanica	1.86779	7.46242	5000
Raphia sudanica	2.14406	7.46452	5000
Raphia sudanica	2.97484	10.23223	5000
Raphia sudanica	2.41421	7.18386	5000
Raphia sudanica	2.95774	12.07766	5000
Raphia sudanica	2.41312	7.18349	5000
Raphia sudanica	1.86898	7.46282	5000
Raphia sudanica	1.30918	11.11408	5000
Raphia sudanica	2.14764	7.45667	5000
Raphia sudanica	2.41182	7.18306	5000
Raphia sudanica	2.41127	7.18288	5000
Raphia sudanica	2.96842	12.07815	5000
Raphia sudanica	1.88328	7.46461	5000
Raphia sudanica	1.31011	11.1144	5000
Raphia sudanica	1.74731	7.18361	5000
Raphia sudanica	2.14883	7.45707	5000
Raphia sudanica	2.41192	7.18309	5000
Raphia sudanica	3.10716	12.07842	5000
Raphia sudanica	3.06605	9.85234	5000
Raphia sudanica	2.15276	7.45536	5000
Raphia sudanica	1.74446	7.18265	5000
Raphia sudanica	3.33292	9.85297	5000
Raphia sudanica	2.15676	7.4567	5000
Raphia sudanica	1.74533	7.18294	5000
Raphia sudanica	2.41624	7.18454	5000
Raphia sudanica	3.32805	9.85137	5000
Raphia sudanica	1.75117	7.19395	5000
Raphia sudanica	2.15192	7.45508	5000
Raphia sudanica	2.41513	7.18417	5000
Raphia sudanica	3.10985	9.87887	5000
Raphia sudanica	2.15746	7.45694	5000
Raphia sudanica	2.00871	7.32866	5000
Raphia sudanica	2.15328	7.45554	5000
Raphia sudanica	2.85131	9.99842	5000
Raphia sudanica	-8.183936	12.55844	5000
Raphia sudanica	-11.28285	13.34046	5000
Raphia sudanica	-8.369109	12.47118	5000
Raphia sudanica	-10.47112	13.01344	5000
Raphia sudanica	-5.311701	10.60155	5000
Raphia sudanica	-5.418748	10.58218	5000
Raphia sudanica	-5.311708	10.60155	5000
Raphia sudanica	2.491358	8.049237	5000
Raphia sudanica	1.975931	7.92759	5000
Raphia sudanica	1.683756	10.36397	5000
Raphia sudanica	1.356682	10.28275	5000
Raphia sudanica	2.93705	11.1354	5000
Raphia sudanica	1.574843	6.948287	5000
Raphia sudanica	2.632254	7.093798	5000
Raphia sudanica	2.6322	7.094042	5000
Raphia sudanica	2.241729	9.385462	5000
Raphia sudanica	2.131502	9.529682	5000
Raphia sudanica	2.159366	9.627893	5000
Raphia sudanica	2.206548	9.57	5000
Raphia sudanica	2.671196	9.785663	5000
Raphia sudanica	2.711781	9.827952	5000
Raphia sudanica	2.683571	9.828278	5000
Raphia sudanica	2.473177	6.711349	5000
Raphia sudanica	2.565838	7.345426	5000
Raphia sudanica	2.705865	6.468795	5000
Raphia sudanica	2.745306	7.15401	5000
Raphia sudanica	2.724977	7.474245	5000
Raphia sudanica	2.623853	6.630256	5000
Raphia sudanica	2.468155	6.835089	5000
Raphia sudanica	2.592021	6.592745	5000
Raphia sudanica	2.518138	6.997945	5000
Raphia sudanica	2.641644	6.880342	5000
Raphia sudanica	2.656808	6.540716	5000
Raphia sudanica	2.667645	6.714749	5000
Raphia sudanica	1.358417	10.22033	5000
Raphia sudanica	1.340209	10.32768	5000
Raphia sudanica	1.340863	10.6963	5000
Raphia sudanica	1.521449	10.04555	5000
Raphia sudanica	1.528931	9.995666	5000
Raphia sudanica	1.35	10.88333	5000
Raphia sudanica	1.355343	10.27034	5000
Raphia sudanica	1.355556	10.865	5000
Raphia sudanica	1.968031	8.669697	5000
Raphia sudanica	1.533333	10.01667	5000
Raphia sudanica	1.535858	9.236667	5000
Raphia sudanica	1.533333	9.233333	5000
Raphia sudanica	1.361222	10.67667	5000
Raphia sudanica	1.3612	10.677	5000
Raphia sudanica	1.683757	10.31285	5000
Raphia sudanica	1.535726	10.04174	5000
Raphia sudanica	1.690217	10.34492	5000
Raphia sudanica	1.430331	10.69726	5000
Raphia sudanica	1.734918	10.9822	5000
Raphia sudanica	1.483322	10.70017	5000
Raphia sudanica	1.483333	10.7	5000
Raphia sudanica	1.961369	8.592602	5000
Raphia sudanica	2.512526	10.9032	5000
Raphia sudanica	1.785278	8.147829	5000
Raphia sudanica	1.874745	8.278224	5000
Raphia sudanica	2.448554	8.023489	5000
Raphia sudanica	1.979463	7.925929	5000
Raphia sudanica	2.488348	7.928074	5000
Raphia sudanica	2.4833	8.0333	5000
Raphia sudanica	1.988278	7.945809	5000
Raphia sudanica	2.740558	10.40344	5000
Raphia sudanica	2.717476	9.822257	5000
Raphia sudanica	2.69496	9.771331	5000
Raphia sudanica	2.426322	9.586347	5000
Raphia sudanica	2.247424	9.265872	5000
Raphia sudanica	2.170755	9.667756	5000
Raphia sudanica	2.331832	9.6782	5000
Raphia sudanica	1.486389	10.87917	5000
Raphia sudanica	1.488889	10.88167	5000
Raphia sudanica	1.49318	10.87597	5000
Raphia sudanica	1.984698	11.33042	5000
Raphia sudanica	1.977208	11.33089	5000
Raphia sudanica	1.984753	11.33041	5000
Raphia sudanica	2.565428	6.554788	5000
Raphia sudanica	2.566325	6.532278	5000
Raphia sudanica	2.548498	6.53268	5000
Raphia sudanica	2.451487	6.618937	5000
Raphia sudanica	2.443241	6.615709	5000
Raphia sudanica	2.449387	6.602627	5000
Raphia sudanica	2.588891	6.644117	5000
Raphia sudanica	1.916667	6.533333	5000
Raphia sudanica	2.548829	6.837645	5000
Raphia sudanica	2.456767	6.546389	5000
Raphia sudanica	1.526739	9.789382	5000
Raphia sudanica	1.74948	9.685852	5000
Raphia sudanica	1.497602	9.779987	5000
Raphia sudanica	1.560715	9.750156	5000
Raphia sudanica	1.917431	9.418471	5000
Raphia sudanica	1.756519	9.70685	5000
Raphia sudanica	1.592618	9.686748	5000
Raphia sudanica	1.852957	9.846969	5000
Raphia sudanica	1.778274	9.89011	5000
Raphia sudanica	1.528995	9.908127	5000
Raphia sudanica	1.562798	9.317835	5000
Raphia sudanica	1.907395	9.531316	5000
Raphia sudanica	1.574056	9.792919	5000
Raphia sudanica	1.818067	9.567377	5000
Raphia sudanica	1.511198	9.249143	5000
Raphia sudanica	1.842473	9.941515	5000
Raphia sudanica	1.842032	9.936397	5000
Raphia sudanica	1.555389	9.191958	5000
Raphia sudanica	1.551628	9.19394	5000
Raphia sudanica	1.558465	9.189948	5000
Raphia sudanica	1.842472	9.937667	5000
Raphia sudanica	1.991852	9.516341	5000
Raphia sudanica	1.84352	9.94494	5000
Raphia sudanica	1.554348	9.192896	5000
Raphia sudanica	1.842688	9.940216	5000
Raphia sudanica	1.562482	9.190129	5000
Raphia sudanica	1.5627	9.190162	5000
Raphia sudanica	1.55346	9.193638	5000
Raphia sudanica	1.559979	9.190396	5000
Raphia sudanica	1.842539	9.942556	5000
Raphia sudanica	1.56132	9.190798	5000
Raphia sudanica	1.843598	9.943786	5000
Raphia sudanica	1.845769	9.946442	5000
Raphia sudanica	3.3517	10.95097	5000
Raphia sudanica	1.557545	9.191135	5000
Raphia sudanica	1.845369	9.944444	5000
Raphia sudanica	1.844748	9.945499	5000
Raphia sudanica	1.842846	9.938992	5000
Raphia sudanica	1.556698	9.192082	5000
Raphia sudanica	1.996096	9.520581	5000
Raphia sudanica	1.992826	9.518579	5000
Raphia sudanica	1.993578	9.519101	5000
Raphia sudanica	1.995023	9.519688	5000
Raphia sudanica	2.250314	9.521188	5000
Raphia sudanica	1.992282	9.517391	5000
Raphia sudanica	1.997762	9.520691	5000
Raphia sudanica	1.999355	9.521642	5000
Raphia sudanica	1.9474	7.9393	5000
Raphia sudanica	1.993717	9.519287	5000
Raphia sudanica	2.74126	9.521176	5000
Raphia sudanica	1.9651	9.743	5000
Raphia sudanica	1.9568	7.96303	5000
Raphia sudanica	1.463472	10.15746	5000
Raphia sudanica	1.464509	10.15027	5000
Raphia sudanica	1.465766	10.14971	5000
Raphia sudanica	1.4841	10.1656	5000
Raphia sudanica	1.467019	10.15037	5000
Raphia sudanica	1.462417	10.15528	5000
Raphia sudanica	1.463905	10.15158	5000
Raphia sudanica	1.465014	10.15243	5000
Raphia sudanica	1.464552	10.15381	5000
Raphia sudanica	1.463291	10.15426	5000
Raphia sudanica	1.462295	10.1566	5000
Raphia sudanica	1.708463	10.41397	5000
Raphia sudanica	1.70454	10.41833	5000
Raphia sudanica	1.707491	10.41774	5000
Raphia sudanica	1.710133	10.41346	5000
Raphia sudanica	1.708216	10.41531	5000
Raphia sudanica	2.6125	8.4887	5000
Raphia sudanica	1.402585	10.84137	5000
Raphia sudanica	1.712595	10.41383	5000
Raphia sudanica	1.709789	10.41444	5000
Raphia sudanica	1.70836	10.41673	5000
Raphia sudanica	1.706072	10.418	5000
Raphia sudanica	2.755987	8.907059	5000
Raphia sudanica	1.71152	10.41301	5000
Raphia sudanica	1.7362	8.95197	5000
Raphia sudanica	1.192447	10.50471	5000
Raphia sudanica	1.701029	8.959677	5000
Raphia sudanica	1.193751	10.51021	5000
Raphia sudanica	1.195273	10.49896	5000
Raphia sudanica	1.193817	10.50798	5000
Raphia sudanica	1.198089	10.49595	5000
Raphia sudanica	1.704315	8.960898	5000
Raphia sudanica	2.733825	9.282765	5000
Raphia sudanica	1.196416	10.49757	5000
Raphia sudanica	1.192286	10.50105	5000
Raphia sudanica	1.708276	8.961449	5000
Raphia sudanica	1.19382	10.50003	5000
Raphia sudanica	1.709791	8.964295	5000
Raphia sudanica	1.711415	8.964909	5000
Raphia sudanica	1.193615	10.51203	5000
Raphia sudanica	1.706027	8.96271	5000
Raphia sudanica	1.700927	8.959724	5000
Raphia sudanica	1.184489	10.53687	5000
Raphia sudanica	1.708448	8.963854	5000
Raphia sudanica	1.192998	10.50643	5000
Raphia sudanica	1.401615	10.8354	5000
Raphia sudanica	1.199081	10.49502	5000
Raphia sudanica	1.186772	10.53413	5000
Raphia sudanica	1.1991	10.49501	5000
Raphia sudanica	1.192171	10.50289	5000
Raphia sudanica	1.200852	10.49347	5000
Raphia sudanica	1.400645	10.83284	5000
Raphia sudanica	1.941669	9.362411	5000
Raphia sudanica	1.191734	10.51691	5000
Raphia sudanica	1.195181	10.50915	5000
Raphia sudanica	1.185723	10.53559	5000
Raphia sudanica	1.702866	8.960832	5000
Raphia sudanica	1.190865	10.52961	5000
Raphia sudanica	1.192469	10.52015	5000
Raphia sudanica	1.708253	8.961444	5000
Raphia sudanica	1.40176	10.83056	5000
Raphia sudanica	1.711084	8.964815	5000
Raphia sudanica	1.192827	10.52565	5000
Raphia sudanica	1.188298	10.53319	5000
Raphia sudanica	1.4009	10.8366	5000
Raphia sudanica	1.192804	10.51364	5000
Raphia sudanica	1.19238	10.52391	5000
Raphia sudanica	1.192823	10.52211	5000
Raphia sudanica	1.400746	10.83149	5000
Raphia sudanica	2.736604	9.26758	5000
Raphia sudanica	1.188039	10.53139	5000
Raphia sudanica	1.189077	10.53006	5000
Raphia sudanica	1.401803	10.83781	5000
Raphia sudanica	1.402111	10.8403	5000
Raphia sudanica	1.402223	10.83661	5000
Raphia sudanica	1.192706	10.51839	5000
Raphia sudanica	1.191827	10.51515	5000
Raphia sudanica	1.192253	10.52847	5000
Raphia sudanica	1.400999	10.83416	5000
Raphia sudanica	1.40221	10.83671	5000
Raphia sudanica	1.401993	10.83902	5000
Raphia sudanica	1.482932	10.90443	5000
Raphia sudanica	1.484128	10.89977	5000
Raphia sudanica	1.483748	10.90215	5000
Raphia sudanica	1.484411	10.90648	5000
Raphia sudanica	1.484877	10.90918	5000
Raphia sudanica	1.598624	9.379587	5000
Raphia sudanica	1.818545	10.29495	5000
Raphia sudanica	1.816013	10.30138	5000
Raphia sudanica	1.484798	10.89885	5000
Raphia sudanica	1.594914	9.379062	5000
Raphia sudanica	1.787379	10.30994	5000
Raphia sudanica	1.820815	10.29663	5000
Raphia sudanica	1.937804	9.363629	5000
Raphia sudanica	1.483998	10.90522	5000
Raphia sudanica	1.8192	10.29903	5000
Raphia sudanica	1.816703	10.30015	5000
Raphia sudanica	1.593455	9.378824	5000
Raphia sudanica	1.596077	9.379323	5000
Raphia sudanica	1.818117	10.29986	5000
Raphia sudanica	1.816007	10.30416	5000
Raphia sudanica	1.482966	10.90327	5000
Raphia sudanica	1.936427	9.363745	5000
Raphia sudanica	1.483971	10.90072	5000
Raphia sudanica	1.78849	10.31056	5000
Raphia sudanica	1.599967	9.378983	5000
Raphia sudanica	1.545359	10.31842	5000
Raphia sudanica	1.935195	9.364557	5000
Raphia sudanica	1.545548	10.31988	5000
Raphia sudanica	1.819777	10.29779	5000
Raphia sudanica	1.790983	10.31169	5000
Raphia sudanica	1.586919	9.378068	5000
Raphia sudanica	1.544498	10.31598	5000
Raphia sudanica	1.587484	9.377499	5000
Raphia sudanica	2.4981	9.7288	5000
Raphia sudanica	1.793838	10.31443	5000
Raphia sudanica	1.597229	9.379369	5000
Raphia sudanica	1.793265	10.31561	5000
Raphia sudanica	1.940652	9.363496	5000
Raphia sudanica	1.819364	10.29601	5000
Raphia sudanica	1.81617	10.30287	5000
Raphia sudanica	1.793182	10.31324	5000
Raphia sudanica	1.590895	9.3786	5000
Raphia sudanica	1.929764	9.364576	5000
Raphia sudanica	1.484661	10.9078	5000
Raphia sudanica	1.589629	9.379096	5000
Raphia sudanica	1.592191	9.378173	5000
Raphia sudanica	1.544894	10.31722	5000
Raphia sudanica	1.79221	10.31225	5000
Raphia sudanica	1.5977	9.1286	5000
Raphia sudanica	1.929483	9.364823	5000
Raphia sudanica	1.541731	10.31294	5000
Raphia sudanica	3.1276	10.9412	5000
Raphia sudanica	2.4635	8.0524	5000
Raphia sudanica	1.93084	9.365428	5000
Raphia sudanica	1.933461	9.365545	5000
Raphia sudanica	1.541146	10.31173	5000
Raphia sudanica	1.789745	10.3111	5000
Raphia sudanica	1.544608	10.31458	5000
Raphia sudanica	1.545498	10.31961	5000
Raphia sudanica	1.939206	9.363641	5000
Raphia sudanica	1.543156	10.31391	5000
Raphia sudanica	1.932093	9.365354	5000
Raphia sudanica	1.929564	9.364716	5000
Raphia sudanica	1.540877	10.3104	5000
Raphia sudanica	1.540055	10.30941	5000
Raphia sudanica	1.22	11.4	10
Raphia sudanica	-5.3	10.59	10
Raphia taedigera	-83.63	10.68	5000
Raphia taedigera	-83.5	10.53	5000
Raphia taedigera	-83.37	8.77	5000
Raphia taedigera	-48.97611	-1.619167	5000
Raphia taedigera	-83.55	8.7	5000
Raphia taedigera	-83.8667	10	5000
Raphia taedigera	-83.37778	8.772222	5000
Raphia taedigera	-83.5	10.53333	5000
Raphia taedigera	-84.80444	10.87389	5000
Raphia taedigera	-83.96666	10.8	5000
Raphia taedigera	-83.9	11.03333	5000
Raphia taedigera	-84.16667	10.85	5000
Raphia taedigera	-77.11888	7.44055	5000
Raphia taedigera	-80.56666	9.07083	5000
Raphia taedigera	-83.02	9.95	5000
Raphia taedigera	-84.73	11.03	5000
Raphia taedigera	-82.82638	9.73944	5000
Raphia taedigera	-83.74583	12.075	5000
Raphia taedigera	-79.06667	9.458333	5000
Raphia taedigera	-48.1756	-21.7944	5000
Raphia taedigera	-48.43361	-1.464444	5000
Raphia taedigera	-77.17383	8.432333	5000
Raphia taedigera	-79.13	9.45	5000
Raphia taedigera	-77.12583	7.886667	4539
Raphia taedigera	-77.03944	7.710278	3886
Raphia taedigera	-83.50588	10.54756	250
Raphia taedigera	-48.73333333	-1.566666667	5000
Raphia vinifera	-2.65055	5.2175	5000
Raphia vinifera	2.651235	6.555914	5000
Raphia vinifera	2.464756	6.71504	5000
Raphia vinifera	2.666667	6.566667	5000
Raphia vinifera	2.667492	6.531933	5000
Raphia vinifera	2.259333	7.056833	5000
Raphia vinifera	2.133333	6.366667	5000
Raphia vinifera	1.677067	6.742955	5000
Raphia vinifera	1.677086	6.742946	5000
Raphia vinifera	2.583333	6.383333	5000
Raphia vinifera	2.2579	7.0707	5000
Raphia vinifera	1.976349	6.951637	5000
Raphia vinifera	2.4	7.166667	5000
Raphia vinifera	2.466667	6.816667	5000
Raphia vinifera	1.976349	6.951639	5000
Raphia vinifera	2.434333	7.283333	5000
Raphia vinifera	1.9	7.85	5000
Raphia vinifera	2.066667	6.65	5000
Raphia vinifera	2.7	6.666667	5000
Raphia vinifera	1.666667	6.766667	5000
Raphia vinifera	2.25	6.65	5000
Raphia vinifera	2.65	6.433333	5000
Raphia vinifera	1.752628	6.624915	5000
Raphia vinifera	1.752631	6.624916	5000
Raphia vinifera	2.483333	7.283333	5000
Raphia vinifera	2.55	6.533333	5000
Raphia vinifera	2.133333	6.733333	5000
Raphia vinifera	2	6.5	5000
Raphia vinifera	2.6	6.633333	5000
Raphia vinifera	2.516667	6.616667	5000
Raphia vinifera	2.566667	6.533333	5000
Raphia vinifera	2.533333	6.4	5000
Raphia vinifera	1.667644	6.723082	5000
Raphia vinifera	2.55	6.566667	5000
Raphia vinifera	1.667529	6.722929	5000
Raphia vinifera	2.666667	6.433333	5000
Ravenea albicans	48.95	-17.65	5000
Ravenea albicans	49.77	-16.45	0.2
Ravenea albicans	49.24	-16.86	5000
Ravenea albicans	49.7	-16.48	5000
Ravenea albicans	49.45	-15.4	5000
Ravenea albicans	49.21666	-16.45	5000
Ravenea albicans	48.71666	-17.61666	5000
Ravenea albicans	49.75	-15.43333	5000
Ravenea albicans	49.23333	-16.75	5000
Ravenea albicans	49.45	-15.39	5000
Ravenea beentjei	47.19	-22.79	0.2
Ravenea beentjei	47.2	-22.8	0.2
Ravenea beentjei	47.18833	-22.79417	5000
Ravenea beentjei	47.32786	-22.83418	30247
Ravenea beentjei	47.05255	-22.69751	30268
Ravenea beentjei	47.20275	-22.79527778	5000
Ravenea beentjei	47.18833333	-22.79416667	5000
Ravenea delicatula	48.84	-16.99	0.2
Ravenea delicatula	48.84222	-16.99166	5000
Ravenea delicatula	48.84222222	-16.99166667	10
Ravenea delicatula	48.84222222	-16.99169444	5000
Ravenea dransfieldii	50.2	-15.67	0.2
Ravenea dransfieldii	47.72	-21.3	0.2
Ravenea dransfieldii	49.2	-17.92	0.2
Ravenea dransfieldii	49.55	-15.31	0.2
Ravenea dransfieldii	49.2	-17.91	5000
Ravenea dransfieldii	49.92	-14.2	0.2
Ravenea dransfieldii	48.95	-17.65	0.2
Ravenea dransfieldii	48.92	-18.2	5000
Ravenea dransfieldii	49.91666	-15.48333	5000
Ravenea dransfieldii	49.2	-17.91666	5000
Ravenea dransfieldii	47.71666	-21.3	5000
Ravenea dransfieldii	49.93333	-15.5	5000
Ravenea dransfieldii	49.76666	-14.43333	5000
Ravenea dransfieldii	49.83333	-16.43333	5000
Ravenea dransfieldii	48.88333	-18.2	5000
Ravenea dransfieldii	48.65	-17.76666	5000
Ravenea dransfieldii	49.38333	-15.43333	5000
Ravenea dransfieldii	49.98009	-15.62742	30877
Ravenea dransfieldii	49.55	-15.3	5000
Ravenea glauca	45.38	-22.42	0.2
Ravenea glauca	45.35	-22.57	0.2
Ravenea glauca	45.38	-22.03	0.2
Ravenea glauca	45.37	-22.47	0.2
Ravenea glauca	45.25	-22.75	0.2
Ravenea glauca	46.86	-22.12	5000
Ravenea glauca	45.38	-22.54	5000
Ravenea glauca	46.85303	-21.85297	5000
Ravenea glauca	46.85417	-21.85222	5000
Ravenea glauca	45.35	-22.56666	5000
Ravenea glauca	45.38333	-22.41666	5000
Ravenea glauca	46.93333	-21.83333	5000
Ravenea glauca	46.95	-22.5	5000
Ravenea glauca	46.83016	-22.20773	30308
Ravenea glauca	45.37	-22.53	10
Ravenea hildebrandtii	43.66	-12.28	1000
Ravenea hildebrandtii	43.34527778	-11.47361111	5000
Ravenea hildebrandtii	43.66694444	-12.28916667	5000
Ravenea hildebrandtii	43.31	-11.75	1000
Ravenea hypoleuca	47.19	-22.79	0.2
Ravenea hypoleuca	47.19167	-22.795	5000
Ravenea hypoleuca	47.3365	-22.9213	30247
Ravenea hypoleuca	47.20172222	-24.57125	10
Ravenea hypoleuca	47.20138889	-24.56955556	10
Ravenea hypoleuca	47.19166667	-22.795	5000
Ravenea julietiae	47.71667	-23	5000
Ravenea julietiae	47.87	-21.8	0.2
Ravenea julietiae	49.77	-16.45	0.2
Ravenea julietiae	47.72	-23	0.2
Ravenea julietiae	49.27	-16.86	5000
Ravenea julietiae	48.98	-18.47	10
Ravenea julietiae	47.27	-22.81	5000
Ravenea julietiae	48.81472	-18.41694	5000
Ravenea julietiae	47.71666	-23	5000
Ravenea julietiae	49.76666	-16.45	5000
Ravenea julietiae	49.45833	-17.70055	5000
Ravenea julietiae	48.01666	-22.13333	5000
Ravenea julietiae	49.06666	-18.81666	5000
Ravenea julietiae	49.23333	-16.73333	5000
Ravenea julietiae	47.31666	-22.81666	5000
Ravenea julietiae	49.26	-16.86	5000
Ravenea julietiae	47.275	-22.80722222	5000
Ravenea julietiae	50.20777778	-15.75944444	100
Ravenea krociana	46.83333	-24.76667	5000
Ravenea krociana	46.83	-24.77	0.2
Ravenea krociana	48.89	-18.17	5000
Ravenea krociana	46.83333	-24.76666	5000
Ravenea krociana	47.325	-22.81666	5000
Ravenea krociana	48.88333	-18.2	5000
Ravenea krociana	48.89072222	-18.17419444	5000
Ravenea krociana	47.18111111	-22.7875	5000
Ravenea lakatra	48.95	-17.65	5000
Ravenea lakatra	47.72	-23	0.2
Ravenea lakatra	47.58	-21.8	0.2
Ravenea lakatra	50.22	-15.73	5000
Ravenea lakatra	48.47	-18.98	0.2
Ravenea lakatra	47.65	-21.15	0.2
Ravenea lakatra	45.31806	-21.21417	5000
Ravenea lakatra	45.16194	-21.25917	5000
Ravenea lakatra	47.75	-23.08333	5000
Ravenea lakatra	47.86666	-21.8	5000
Ravenea lakatra	48.9	-17.7	5000
Ravenea lakatra	50.21	-15.73	5000
Ravenea latisecta	48	-18.8	0.2
Ravenea latisecta	48.5	-18.8	0.2
Ravenea louvelii	48.42	-18.93	0.2
Ravenea louvelii	48.42	-18.92	0.2
Ravenea louvelii	48.78444	-18.40472	5000
Ravenea louvelii	48.80222	-18.405	5000
Ravenea louvelii	48.41666	-18.91666	5000
Ravenea louvelii	48.59818	-18.94043	10000
Ravenea madagascariensis	47.38333	-21.23333	5000
Ravenea madagascariensis	47.03	-23.7	0.2
Ravenea madagascariensis	48	-22.1	0.2
Ravenea madagascariensis	48.5	-18.95	0.2
Ravenea madagascariensis	48.67	-18.97	0.2
Ravenea madagascariensis	47.68	-21.2	0.2
Ravenea madagascariensis	47.47	-20.57	0.2
Ravenea madagascariensis	47.7	-21.18	0.2
Ravenea madagascariensis	48.42	-18.83	0.2
Ravenea madagascariensis	48.11	-19.62	0.2
Ravenea madagascariensis	47.48	-20.54	5000
Ravenea madagascariensis	47.38	-21.23	0.2
Ravenea madagascariensis	47.72	-21.33	0.2
Ravenea madagascariensis	47.38	-21.3	0.2
Ravenea madagascariensis	46.43	-23.48	0.2
Ravenea madagascariensis	48.47	-18.93	1
Ravenea madagascariensis	47.09	-17.88	5000
Ravenea madagascariensis	48.54	-19.17806	5000
Ravenea madagascariensis	47.21222	-24.66306	5000
Ravenea madagascariensis	48.57608	-19.16283	5000
Ravenea madagascariensis	48.43333	-18.93333	5000
Ravenea madagascariensis	48.41666	-18.93333	5000
Ravenea madagascariensis	48.72639	-17.51111	5000
Ravenea madagascariensis	48.72222	-17.54222	5000
Ravenea madagascariensis	46.53222	-23.53444	5000
Ravenea madagascariensis	46.52138	-23.53472	5000
Ravenea madagascariensis	48.32194	-18.81305	5000
Ravenea madagascariensis	46.95722	-23.83944	5000
Ravenea madagascariensis	47.43333	-21.26666	5000
Ravenea madagascariensis	46.43333	-23.48333	5000
Ravenea madagascariensis	47.55	-21.55	5000
Ravenea madagascariensis	47.46666	-20.56666	5000
Ravenea madagascariensis	48.46666	-18.81666	5000
Ravenea madagascariensis	47.63333	-21.18333	5000
Ravenea madagascariensis	48.01666	-22.15	5000
Ravenea madagascariensis	47.3	-18.16666	5000
Ravenea madagascariensis	49.7	-14.45	5000
Ravenea madagascariensis	48.2	-19.43333	5000
Ravenea madagascariensis	46.63298	-20.59575	8125
Ravenea madagascariensis	48.42891	-18.80424	5000
Ravenea madagascariensis	48.42802	-18.79819	25
Ravenea madagascariensis	47.18691	-18.10242	5000
Ravenea madagascariensis	47.42905	-18.00705	4033
Ravenea madagascariensis	48.43641	-18.82157	8
Ravenea madagascariensis	47.23077	-18.08282	9
Ravenea madagascariensis	48.42911	-18.7978	10
Ravenea madagascariensis	45.57209	-18.32301	23
Ravenea madagascariensis	48.41331	-18.94916	4023
Ravenea madagascariensis	47.27687	-18.18454	9
Ravenea madagascariensis	47.35901	-17.98746	5000
Ravenea madagascariensis	47.88415	-18.54663	30649
Ravenea madagascariensis	47.82964	-18.40951	30649
Ravenea madagascariensis	47.08	-17.88	10
Ravenea madagascariensis	48.11472222	-19.62261111	5000
Ravenea moorei	43.31667	-11.75	5000
Ravenea moorei	43.29306	-11.75111	5000
Ravenea moorei	43.30833	-11.72028	5000
Ravenea moorei	43.27	-11.75	5
Ravenea moorei	43.28	-11.75	0.2
Ravenea moorei	43.29	-11.75	5000
Ravenea moorei	43.29305556	-11.75111111	5000
Ravenea moorei	43.31666667	-11.75	5000
Ravenea musicalis	47.06667	-24.85	5000
Ravenea musicalis	47.07	-24.85	0.2
Ravenea musicalis	47	-24.85	0.2
Ravenea musicalis	47.08417	-24.83986	5000
Ravenea musicalis	47.06666	-24.85	5000
Ravenea musicalis	47.05636	-24.86272	30036
Ravenea nana	49.4	-14.43	0.2
Ravenea nana	49.92	-14.2	30
Ravenea nana	49.85	-14.5	0.2
Ravenea nana	49.78333	-14.45	5000
Ravenea nana	47.06777	-20.40638	5000
Ravenea nana	47.20027	-24.57027	5000
Ravenea nana	48.67222	-13.65194	5000
Ravenea nana	47.41666	-21.51666	5000
Ravenea nana	49.8	-14.43333	5000
Ravenea nana	49.73333	-14.25	5000
Ravenea nana	49.75	-14.6	5000
Ravenea nana	49.78	-14.45	5000
Ravenea nana	49.61	-14.43	2000
Ravenea nana	48.67222222	-13.65194444	5000
Ravenea rivularis	45	-22.82	0.2
Ravenea rivularis	45.23	-22.7	0.2
Ravenea rivularis	45.16917	-21.25194	5000
Ravenea rivularis	45.11666	-22.81666	5000
Ravenea rivularis	45.23333	-22.7	5000
