"Tree_name"	"Acc_name"	"AverageED"	"AverageED_noBurnin"
"Calamus simplex"	"Calamus simplex"	3.63558083723153	3.58634289074362
"Calamus simplicifolius"	"Calamus inermis"	3.31611695237247	3.32205400560156
"Calamus siphonospathus"	"Calamus siphonospathus"	5.47147831141041	5.46308368366729
"Calamus smitinandii"	NA	4.23471903575271	4.32393687548608
"Calamus solitarius"	"Calamus tetradactylus"	3.0968541628272	3.06969879390198
"Calamus sordidus"	"Calamus sordidus"	4.64632289357857	4.60987164704072
"Calamus sp nov"	NA	16.6776655334022	16.875344220601
"Calamus speciosissimus"	"Calamus micranthus"	3.98775928976799	3.97132913884406
"Calamus spectatissimus"	"Calamus spectatissimus"	6.1210527285472	6.14653256931238
"Calamus spinifolius"	"Calamus spinifolius"	2.94275805159713	2.98147849036591
"Calamus spinulinervis"	"Calamus spinulinervis"	3.03959692880144	3.01841853685524
"Calamus spiralis"	"Calamus spiralis"	8.16109275047504	8.16426627046816
"Calamus suaveolens"	"Calamus suaveolens"	3.51014291666818	3.5416022333872
"Calamus subinermis"	"Calamus moseleyanus"	4.292966480355	4.25403498744152
"Calamus sumatranus"	NA	5.63962081914566	5.7089919477226
"Calamus symphysipus"	"Calamus symphysipus"	5.34520234264634	5.32309770438454
"Calamus tanakadatei"	"Calamus tanakadatei"	3.27765740211352	3.26767084282256
"Calamus temburongii"	"Calamus acanthochlamys"	3.59357847623405	3.56282642430008
"Calamus temii"	"Calamus temii"	8.91381943495662	8.93498487060894
"Calamus tenompokensis"	"Calamus tenompokensis"	2.70734754152644	2.72060648890009
"Calamus tenuis"	"Calamus tenuis"	4.34163658558281	4.3276617789855
"Calamus tetradactylus"	"Calamus tetradactylus"	2.96336365619399	2.95832554895782
"Calamus thwaitesii"	"Calamus thwaitesii"	3.96502996195114	3.9901504519555
"Calamus thysanolepis"	"Calamus thysanolepis"	7.19403939073814	7.18641192497948
"Calamus toli-toliensis"	"Calamus toli-toliensis"	4.35751320815199	4.36866769018203
"Calamus tomentosus"	"Calamus rhomboideus"	4.38925402069351	4.43517763672157
"Calamus trachycoleus"	"Calamus trachycoleus"	3.27617406577669	3.23917617398931
"Calamus tumidus"	"Calamus tumidus"	2.81473866219317	2.89322865357572
"Calamus ulur"	"Calamus erioacanthus"	3.72755675420444	3.73010937360907
"Calamus unifarius"	"Calamus unifarius"	4.06324314358594	4.13584587334644
"Calamus usitatus"	"Calamus usitatus"	4.89920695793264	4.86363640916182
"Calamus vattayila"	"Calamus vattayila"	7.02659661247614	7.08782020983644
"Calamus vestitus"	"Calamus vestitus"	3.53081217453094	3.52950652957154
"Calamus vidalianus"	"Calamus vidalianus"	2.93258844650809	2.9857729760714
"Calamus viminalis"	"Calamus viminalis"	5.54805589833114	5.5429954611254
"Calamus vinosus"	"Calamus vinosus"	3.56591241303758	3.59302520676542
"Calamus viridispinus"	"Calamus helferianus"	4.27031327992022	4.31497021071846
"Calamus vitiensis"	"Calamus vitiensis"	3.59797096050109	3.63717242530474
"Calamus walkeri"	"Calamus walkeri"	6.46433636875855	6.56615012936904
"Calamus wanggaii"	"Calamus wanggaii"	3.47995860968086	3.50659077112631
"Calamus warburgii"	"Calamus warburgii"	4.98162360065853	5.09337725927205
"Calamus whitmorei"	"Calamus whitmorei"	4.30429909684364	4.31138307298357
"Calamus wightii"	"Calamus wightii"	5.20804651018903	5.17852961290489
"Calamus womersleyi"	"Calamus womersleyi"	4.14346523681687	4.15851872900779
"Calamus wuliangshanensis"	"Calamus wuliangshanensis"	5.09188047300096	5.09426203418807
"Calamus yentuensis"	"Calamus yentuensis"	4.06698546713135	4.04068775907736
"Calamus zebrinus"	"Calamus zebrinus"	3.6540332509935	3.70199150086305
"Calamus zeylanicus"	"Calamus zeylanicus"	5.82909410941829	5.84786323850556
"Calamus zieckii"	"Calamus zieckii"	4.47678161456964	4.47907186913593
"Calamus zollingeri"	"Calamus zollingeri"	4.2060708841638	4.29360480010491
"Calamus zonatus"	"Calamus zonatus"	3.02966997921612	3.05898817865038
"Calyptrocalyx albertisianus"	"Calyptrocalyx albertisianus"	6.72512529976407	6.74895443740875
"Calyptrocalyx amoenus"	"Calyptrocalyx amoenus"	6.74962642837541	6.85333225817014
"Calyptrocalyx arfakianus"	"Calyptrocalyx arfakianus"	6.62795601049499	6.6365125363462
"Calyptrocalyx awa"	"Calyptrocalyx awa"	5.18448343697856	5.19361730814406
"Calyptrocalyx caudiculatus"	"Calyptrocalyx caudiculatus"	6.64593355937637	6.63558092793787
"Calyptrocalyx doxanthus"	"Calyptrocalyx doxanthus"	6.73821492462612	6.71726557741156
"Calyptrocalyx elegans"	"Calyptrocalyx elegans"	5.18673044342607	5.1709553161958
"Calyptrocalyx flabellatus"	"Calyptrocalyx flabellatus"	6.84628309411024	6.84473055724487
"Calyptrocalyx forbesii"	"Calyptrocalyx forbesii"	6.21333817756761	6.22288573524897
"Calyptrocalyx geonomiformis"	"Calyptrocalyx geonomiformis"	6.95863513660939	6.94629597128575
"Calyptrocalyx hollrungii"	"Calyptrocalyx hollrungii"	6.30857887451608	6.31864988014882
"Calyptrocalyx julianettii"	"Calyptrocalyx julianettii"	6.68098843839934	6.68329425159734
"Calyptrocalyx lauterbachianus"	"Calyptrocalyx lauterbachianus"	6.17167415300761	6.19914075552627
"Calyptrocalyx laxiflorus"	"Calyptrocalyx laxiflorus"	6.7409607241114	6.71099994709941
"Calyptrocalyx lepidotus"	"Calyptrocalyx lepidotus"	6.55053924400171	6.58096952202603
"Calyptrocalyx leptostachys"	"Calyptrocalyx leptostachys"	6.6380940538085	6.69791976275629
"Calyptrocalyx merrillianus"	"Calyptrocalyx merrillianus"	6.4951036526229	6.46680373056966
"Calyptrocalyx micholitzii"	"Calyptrocalyx micholitzii"	6.62866203904722	6.73240582139679
"Calyptrocalyx multifidus"	"Calyptrocalyx multifidus"	6.81591654506129	6.87068105007247
"Calyptrocalyx pachystachys"	"Calyptrocalyx pachystachys"	6.63384047236855	6.57298261015071
"Calyptrocalyx pauciflorus"	"Calyptrocalyx pauciflorus"	6.72469964148546	6.73726587907358
"Calyptrocalyx polyphyllus"	"Calyptrocalyx polyphyllus"	5.07788042272024	5.06451287267753
"Calyptrocalyx pusillus"	"Calyptrocalyx pusillus"	6.56995560755332	6.63120934610194
"Calyptrocalyx sessiliflorus"	"Calyptrocalyx sessiliflorus"	6.22663090951474	6.291736609316
"Calyptrocalyx spicatus"	"Calyptrocalyx spicatus"	6.67349045307016	6.74910579805675
"Calyptrocalyx yamutumene"	"Calyptrocalyx yamutumene"	6.9517003133907	7.01816060899093
"Calyptrogyne allenii"	"Calyptrogyne allenii"	4.18088555460961	4.2192099486624
"Calyptrogyne anomala"	"Calyptrogyne anomala"	4.22010981640657	4.29082941607291
"Calyptrogyne baudensis"	"Calyptrogyne baudensis"	4.44881032116705	4.41374671246655
"Calyptrogyne coloradensis"	"Calyptrogyne coloradensis"	4.45813413392306	4.43766862678336
"Calyptrogyne condensata"	"Calyptrogyne condensata"	4.53965539496773	4.5476932003463
"Calyptrogyne costatifrons"	"Calyptrogyne costatifrons"	4.11850789148613	4.13693615765962
"Calyptrogyne deneversii"	"Calyptrogyne deneversii"	4.42748266903119	4.45784304271915
"Calyptrogyne fortunensis"	"Calyptrogyne fortunensis"	3.50844203957367	3.5292033414007
"Calyptrogyne ghiesbreghtiana"	"Calyptrogyne ghiesbreghtiana"	3.48656683262319	3.50596381748373
"Calyptrogyne herrerae"	"Calyptrogyne herrerae"	4.37209145771102	4.34373693411117
"Calyptrogyne kunorum"	"Calyptrogyne kunorum"	4.50541224813194	4.55941413617548
"Calyptrogyne osensis"	"Calyptrogyne osensis"	4.90601514279737	4.85733825264825
"Calyptrogyne panamensis"	"Calyptrogyne panamensis"	4.96083954881228	4.94220261735806
"Calyptrogyne pubescens"	"Calyptrogyne pubescens"	4.39963857019791	4.37639279947176
"Calyptrogyne sanblasensis"	"Calyptrogyne sanblasensis"	4.53679866789976	4.52167533343301
"Calyptrogyne trichostachys"	"Calyptrogyne trichostachys"	5.08480170134138	5.09696848968672
"Calyptrogyne tutensis"	"Calyptrogyne tutensis"	4.05361244297436	4.08276631237664
"Calyptronoma occidentalis"	"Calyptronoma occidentalis"	6.45510498981179	6.43635024365567
"Calyptronoma plumeriana"	"Calyptronoma plumeriana"	6.49480416503818	6.52352606657205
"Calyptronoma rivalis"	"Calyptronoma rivalis"	5.77873783096414	5.78129462612155
"Carpentaria acuminata"	"Carpentaria acuminata"	9.30432337994882	9.30233693829214
"Carpoxylon macrospermum"	"Carpoxylon macrospermum"	17.315107235192	17.3371805918683
"Caryota alberti"	"Caryota alberti"	9.30660059964677	9.24273235186227
"Caryota angustifolia"	"Caryota angustifolia"	9.40908242426115	9.38557858746951
"Caryota cumingii"	"Caryota cumingii"	9.1294455212118	9.1032638660532
"Caryota kiriwongensis"	"Caryota kiriwongensis"	7.79173861474562	7.75175776241482
"Caryota maxima"	"Caryota maxima"	7.90559387036382	7.90319692916055
"Caryota mitis"	"Caryota mitis"	7.67438958583716	7.65824716946444
"Caryota monostachya"	"Caryota monostachya"	9.72862593400567	9.68749204456165
"Caryota no"	"Caryota no"	8.24049292280698	8.17984750078966
"Caryota obtusa"	"Caryota obtusa"	7.80756244904117	7.76516871086073
"Caryota ophiopellis"	"Caryota ophiopellis"	10.6587512963213	10.6727919546108
"Caryota rumphiana"	"Caryota rumphiana"	7.90104467060847	7.89808284497661
"Caryota sympetala"	"Caryota sympetala"	7.65940088143503	7.63676472199863
"Caryota urens"	"Caryota urens"	8.23734830327644	8.18455702023648
"Caryota zebrina"	"Caryota zebrina"	10.5413058413444	10.5212142242188
"Ceratolobus concolor"	"Calamus concolor"	6.84343596373401	6.72996274138967
"Ceratolobus discolor"	"Calamus hallierianus"	5.27797988540081	5.25836358460725
"Ceratolobus glaucescens"	"Calamus glaucescens"	5.32243964700084	5.32916274790456
"Ceratolobus kingianus"	"Calamus georgei"	5.34683960325805	5.3213571400831
"Ceratolobus pseudoconcolor"	"Calamus pseudoconcolor"	7.19609551521677	7.17647833735879
"Ceratolobus subangulatus"	"Calamus subangulatus"	11.7510890345218	11.8288923254423
"Ceroxylon alpinum"	"Ceroxylon alpinum"	7.64882215354299	7.62074735113002
"Ceroxylon amazonicum"	"Ceroxylon amazonicum"	7.59511664013557	7.56849801807189
"Ceroxylon ceriferum"	"Ceroxylon ceriferum"	6.95297918016291	6.9036744707772
"Ceroxylon echinulatum"	"Ceroxylon echinulatum"	6.270948688449	6.28126448498472
"Ceroxylon parvifrons"	"Ceroxylon parvifrons"	7.62162543587299	7.52141967868312
"Ceroxylon parvum"	"Ceroxylon parvum"	6.72950307903419	6.72140008715038
"Ceroxylon peruvianum"	"Ceroxylon peruvianum"	6.88070278223323	6.82349423437849
"Ceroxylon pityrophyllum"	"Ceroxylon pityrophyllum"	6.98231978468054	7.01336579477425
"Ceroxylon quindiuense"	"Ceroxylon quindiuense"	5.98690052526333	5.96530099341723
"Ceroxylon sasaimae"	"Ceroxylon sasaimae"	6.95624041143576	6.88641810304562
"Ceroxylon ventricosum"	"Ceroxylon ventricosum"	6.00816656993088	6.00172400929049
"Ceroxylon vogelianum"	"Ceroxylon vogelianum"	6.54980011956582	6.49435232326021
"Chamaedorea adscendens"	"Chamaedorea adscendens"	9.21000992063463	9.26548035475594
"Chamaedorea allenii"	"Chamaedorea allenii"	6.06068222162669	6.04525466943359
"Chamaedorea alternans"	"Chamaedorea alternans"	7.44952059209779	7.44621721570741
"Chamaedorea amabilis"	"Chamaedorea amabilis"	9.38649062495046	9.26966363464367
"Chamaedorea anemophila"	"Chamaedorea anemophila"	5.66941526266554	5.64722494889859
"Chamaedorea angustisecta"	"Chamaedorea angustisecta"	6.56232131508337	6.55121229078155
"Chamaedorea arenbergiana"	"Chamaedorea arenbergiana"	5.04121158154653	5.03377657132792
"Chamaedorea atrovirens"	"Chamaedorea atrovirens"	6.42910263586037	6.40692725850217
"Chamaedorea benziei"	"Chamaedorea benziei"	4.18104432579683	4.1791383088796
"Chamaedorea binderi"	"Chamaedorea binderi"	6.40594889444136	6.48797276778391
"Chamaedorea brachyclada"	"Chamaedorea brachyclada"	8.417768312231	8.3468045367151
"Chamaedorea brachypoda"	"Chamaedorea brachypoda"	11.211420306574	11.141856623018
"Chamaedorea carchensis"	"Chamaedorea carchensis"	6.50687426393961	6.46708025921855
"Chamaedorea castillo-montii"	"Chamaedorea castillo-montii"	6.2954752575188	6.2466503364386
"Chamaedorea cataractarum"	"Chamaedorea cataractarum"	7.10711989796175	7.05067889624607
"Chamaedorea christinae"	"Chamaedorea christinae"	6.46472428890219	6.36812898553494
"Chamaedorea correae"	"Chamaedorea correae"	6.4082821235334	6.38776810201066
"Chamaedorea costaricana"	"Chamaedorea costaricana"	5.50192496543318	5.49549884832814
"Chamaedorea crucensis"	"Chamaedorea crucensis"	6.08825402789722	6.07697740687369
"Chamaedorea dammeriana"	"Chamaedorea dammeriana"	10.6875982769489	10.6333422252253
"Chamaedorea deckeriana"	"Chamaedorea deckeriana"	6.39343133844665	6.41499898616895
"Chamaedorea deneversiana"	"Chamaedorea deneversiana"	6.41546365713609	6.38424994630063
"Chamaedorea elatior"	"Chamaedorea elatior"	4.14841635723478	4.13954413624304
"Chamaedorea elegans"	"Chamaedorea elegans"	9.13711418273582	9.12979747842045
"Chamaedorea ernesti-augusti"	"Chamaedorea ernesti-augusti"	6.97271330572027	6.90589823038766
"Chamaedorea falcifera"	"Chamaedorea falcifera"	6.35075681299524	6.23705558931713
"Chamaedorea foveata"	"Chamaedorea foveata"	6.25825314763378	6.23929964023717
"Chamaedorea fractiflexa"	"Chamaedorea fractiflexa"	6.42899353799384	6.35124997320793
"Chamaedorea fragrans"	"Chamaedorea fragrans"	10.0170448315582	10.0892058511286
"Chamaedorea frondosa"	"Chamaedorea frondosa"	4.60720509766472	4.63221635333578
"Chamaedorea geonomiformis"	"Chamaedorea geonomiformis"	4.99339399311256	4.98864968025163
"Chamaedorea glaucifolia"	"Chamaedorea glaucifolia"	4.75012382135824	4.7620899066701
"Chamaedorea graminifolia"	"Chamaedorea graminifolia"	8.82640215796629	8.90564957242478
"Chamaedorea guntheriana"	"Chamaedorea guntheriana"	3.98163407895326	3.97566156777314
"Chamaedorea hodelii"	"Chamaedorea hodelii"	6.21550836781912	6.12444380207296
"Chamaedorea hooperiana"	"Chamaedorea hooperiana"	4.77780456177538	4.76415740906501
"Chamaedorea ibarrae"	"Chamaedorea ibarrae"	4.91633204125238	4.91095552421421
"Chamaedorea incrustata"	"Chamaedorea incrustata"	6.32437379970691	6.27835248516619
"Chamaedorea keelerorum"	"Chamaedorea keelerorum"	6.42798822797015	6.42667213705633
"Chamaedorea klotzschiana"	"Chamaedorea klotzschiana"	6.43869836978863	6.44054470840373
"Chamaedorea latisecta"	"Chamaedorea linearis"	6.64502811205085	6.68161906459785
"Chamaedorea lehmannii"	"Chamaedorea lehmannii"	6.5438752992253	6.47939517569565
"Chamaedorea liebmannii"	"Chamaedorea liebmannii"	6.29506769736191	6.2359752832104
"Chamaedorea linearis"	"Chamaedorea linearis"	8.94462560938691	8.9750480683339
"Chamaedorea lucidifrons"	"Chamaedorea lucidifrons"	6.41715063932781	6.30633131865666
"Chamaedorea macrospadix"	"Chamaedorea macrospadix"	5.74661037676389	5.78537823422288
"Chamaedorea matae"	"Chamaedorea matae"	6.40590086951022	6.32794970381899
"Chamaedorea metallica"	"Chamaedorea metallica"	8.80830534884237	8.81882575538937
"Chamaedorea microphylla"	"Chamaedorea microphylla"	5.41626680826398	5.43196334981457
"Chamaedorea microspadix"	"Chamaedorea microspadix"	10.8485919118587	10.792031923339
"Chamaedorea moliniana"	"Chamaedorea moliniana"	6.4626787305592	6.4248261723901
"Chamaedorea murriensis"	"Chamaedorea warscewiczii"	6.39295132363785	6.416730532288
"Chamaedorea nationsiana"	"Chamaedorea nationsiana"	5.03819230577045	5.03337232530332
"Chamaedorea neurochlamys"	"Chamaedorea neurochlamys"	4.55049031663489	4.52493380781674
"Chamaedorea nubium"	"Chamaedorea nubium"	10.3605143950653	10.4049708820736
"Chamaedorea oblongata"	"Chamaedorea oblongata"	4.27287794075498	4.26019332594524
"Chamaedorea oreophila"	"Chamaedorea oreophila"	6.31885841636495	6.30140837645489
"Chamaedorea pachecoana"	"Chamaedorea pachecoana"	6.21725918465737	6.11424240548675
"Chamaedorea palmeriana"	"Chamaedorea palmeriana"	6.4561102491782	6.45528782982689
"Chamaedorea parvifolia"	"Chamaedorea parvifolia"	4.00012309255086	4.00137128427647
"Chamaedorea parvisecta"	"Chamaedorea parvisecta"	5.68748419366554	5.66122192579888
"Chamaedorea pauciflora"	"Chamaedorea pauciflora"	9.00561396682931	9.03045974656674
"Chamaedorea pedunculata"	"Chamaedorea pedunculata"	8.06493448617582	8.06794010914062
"Chamaedorea pinnatifrons"	"Chamaedorea pinnatifrons"	4.96024142386099	4.90517643482808
"Chamaedorea piscifolia"	"Chamaedorea piscifolia"	6.41609013516166	6.43123429212977
"Chamaedorea pittieri"	"Chamaedorea pittieri"	6.6661225287627	6.67282182546291
"Chamaedorea plumosa"	"Chamaedorea plumosa"	12.5864441895688	12.4816554870611
"Chamaedorea pochutlensis"	"Chamaedorea pochutlensis"	7.98986066621229	7.94217142127798
"Chamaedorea ponderosa"	"Chamaedorea ponderosa"	6.58386354940461	6.50068774760058
"Chamaedorea pumila"	"Chamaedorea pumila"	6.00376614062191	5.9919709340602
"Chamaedorea pygmaea"	"Chamaedorea pygmaea"	6.42778496691035	6.46104268147895
"Chamaedorea queroana"	"Chamaedorea queroana"	6.35346846603088	6.37953297811355
"Chamaedorea radicalis"	"Chamaedorea radicalis"	10.732588552038	10.7211493439376
"Chamaedorea recurvata"	"Chamaedorea recurvata"	6.29952248361859	6.24970022327669
"Chamaedorea rhizomatosa"	"Chamaedorea rhizomatosa"	5.65431028986698	5.61524801176447
"Chamaedorea ricardoi"	"Chamaedorea ricardoi"	6.59237446859	6.59279042671363
"Chamaedorea rigida"	"Chamaedorea rigida"	6.37343460000519	6.32029407069812
"Chamaedorea robertii"	"Chamaedorea robertii"	6.36743809541874	6.32817186068243
"Chamaedorea rojasiana"	"Chamaedorea rojasiana"	3.33844859784571	3.3424121238931
"Chamaedorea rosibeliae"	"Chamaedorea rosibeliae"	6.49879140966106	6.55705448367391
"Chamaedorea rossteniorum"	"Chamaedorea rossteniorum"	5.46548842389785	5.47355778457088
"Chamaedorea sartorii"	"Chamaedorea sartorii"	8.43659564668485	8.38299629533777
"Chamaedorea scheryi"	"Chamaedorea scheryi"	6.21240930572829	6.21154315245969
"Chamaedorea schiedeana"	"Chamaedorea schiedeana"	6.27764212506525	6.28034514796399
"Chamaedorea schippii"	"Chamaedorea schippii"	4.40459739211905	4.38558129416544
"Chamaedorea seifrizii"	"Chamaedorea seifrizii"	11.5070243617289	11.5503249111418
"Chamaedorea serpens"	"Chamaedorea serpens"	3.27546860177928	3.26703835159578
"Chamaedorea simplex"	"Chamaedorea simplex"	6.33486043061999	6.21212835520029
"Chamaedorea skutchii"	"Chamaedorea skutchii"	6.28688174281342	6.30325762071534
"Chamaedorea smithii"	"Chamaedorea smithii"	6.51464474085139	6.40335889956956
"Chamaedorea stenocarpa"	"Chamaedorea stenocarpa"	5.3259588799658	5.30259649815828
"Chamaedorea stolonifera"	"Chamaedorea stolonifera"	5.62862215395538	5.59572581572085
"Chamaedorea stricta"	"Chamaedorea stricta"	5.35901029244463	5.37187362739992
"Chamaedorea subjectifolia"	"Chamaedorea subjectifolia"	4.39331104464258	4.37183835748561
"Chamaedorea tenerrima"	"Chamaedorea tenerrima"	6.4694613373154	6.51085250452025
"Chamaedorea tepejilote"	"Chamaedorea tepejilote"	6.31492490853031	6.34249717102085
"Chamaedorea tuerckheimii"	"Chamaedorea tuerckheimii"	8.18612400231378	8.13478320025226
"Chamaedorea undulatifolia"	"Chamaedorea undulatifolia"	6.29613326260387	6.28631048335387
"Chamaedorea verapazensis"	"Chamaedorea verapazensis"	6.17116743220916	6.09906997454544
"Chamaedorea verecunda"	"Chamaedorea verecunda"	6.38037957502734	6.37152295731752
"Chamaedorea volcanensis"	"Chamaedorea volcanensis"	6.32489619728706	6.36972140544264
"Chamaedorea vulgata"	"Chamaedorea vulgata"	6.05480569511567	6.02370067463246
"Chamaedorea warscewiczii"	"Chamaedorea warscewiczii"	3.81303712930648	3.80836102746221
"Chamaedorea whitelockiana"	"Chamaedorea whitelockiana"	5.09189599663094	4.99669237563106
"Chamaedorea woodsoniana"	"Chamaedorea woodsoniana"	5.32599496520067	5.32311609149163
"Chamaedorea zamorae"	"Chamaedorea zamorae"	6.30866883046168	6.26721511977465
"Chamaerops humilis"	"Chamaerops humilis"	23.6025515429619	23.5902306279376
"Chambeyronia lepidota"	"Chambeyronia lepidota"	5.80896215519007	5.79800373414757
"Chambeyronia macrocarpa"	"Chambeyronia macrocarpa"	5.80896215519007	5.79800373414757
"Chelyocarpus chuco"	"Chelyocarpus chuco"	12.1422521367428	12.2936457398365
"Chelyocarpus dianeurus"	"Chelyocarpus dianeurus"	14.4113828536841	14.5004843574356
"Chelyocarpus repens"	"Chelyocarpus repens"	10.8180456650102	10.892663300978
"Chelyocarpus ulei"	"Chelyocarpus ulei"	10.8831553141759	10.9569022066006
"Chuniophoenix hainanensis"	"Chuniophoenix hainanensis"	23.5218125316461	23.4452461963917
"Chuniophoenix humilis"	"Chuniophoenix nana"	23.2134225656541	23.1370241050118
"Chuniophoenix nana"	"Chuniophoenix nana"	23.6915313769846	23.6704938341983
"Clinosperma bracteale"	"Clinosperma bracteale"	8.00424242605322	7.99599495219309
