"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Bactris macroacantha"	141	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	68	91	488	2795396.45067653	11.2397248847476	11.6662636268223	0.0507627068171855	46.5280353870798	23.0306789147938	0.807840402381474	0.498692922234979	10	4
"Bactris major"	267	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	169	189	868	12563583.7656332	29.7629840096137	115.63427237385	0.0660258273215623	116.437849944897	64.9487346049105	0.772392521661506	0.106312216418849	49	22
"Bactris manriquei"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	3	23.6338891983032	68.664436340332	0.000661263999063522	29.8402891159058	25.4613094329834	0.864027553789523	0.415778251599147	0	1
"Bactris maraja"	747	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	322	432	2412	7140054.55451438	12.8552271655837	18.5237677831152	0.0592563294995151	56.4639565137176	35.3080634585665	0.802134035473165	0.361036960139734	40	12
"Bactris martiana"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	16	64	603774.858427317	14.6955109983683	18.3744824808091	0.0872822074834403	50.8598308563232	27.0797783732414	0.806040296130355	0.458148893360161	5	5
"Bactris mexicana"	34	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	21	22	124	244099.583296046	29.1175855468301	81.2546290299472	0.0815172543276704	207.94933049819	62.2506740794462	0.727608303627571	0.136268495128113	9	7
"Bactris militaris"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	9	48	54944.1561669854	38.4812818103366	54.3781667020586	0.0614884321370886	71.3625880347358	41.0845532947116	0.821330342706811	0.225504417776605	4	2
"Bactris oligoclada"	42	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	24	26	136	76580.0956547992	10.5946322424071	2.21092894105684	0.0119258155976976	55.1920124235607	50.0442309606643	0.825721374993791	0.222404099352359	2	2
"Bactris panamensis"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	10	56	7919.17565800389	33.0416571673225	137.3987642737	0.0464901711024782	64.5310529821059	56.9637875276453	0.856345725380439	0.065982183300619	4	1
"Bactris pilosa"	47	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	25	30	152	299566.491351397	31.0233795084852	39.9152533526116	0.0769610991305176	42.336722150762	45.3631767516441	0.818667977913068	0.211997899711211	11	4
"Bactris pliniana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	183625	7.84752297401428	0.822028335183859	0.0172426286153495	53.3179397583008	38.7606019973755	0.815748724460764	0.275720164609054	2	4
"Bactris plumeriana"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	28	4980.02349266196	39.6086186000279	148.194331032889	0.110250985515969	123.608558654785	37.3691223689488	0.772868623253809	0.298333333333333	1	2
"Bactris polystachya"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	36	5887.08351310003	34.5679092407227	61.8263518810272	0.0647563378831061	72.9018096923828	41.1440280278524	0.815922235042089	0.217323143249069	1	1
"Bactris ptariana"	25	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	13	14	72	53193.9380652054	9.66839033603668	2.75837292641401	0.0132118130917661	55.6144633483887	55.8686711120605	0.824767136408241	0.19950389794472	4	2
"Bactris riparia"	50	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	36	38	164	2441462.32833302	10.9590780138969	6.41117941498756	0.0531794790962886	68.0427479171753	35.3505659103394	0.801384826474656	0.399301739186655	15	5
"Bactris schultesii"	135	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	48	67	412	270371.431839279	12.7581166373359	11.1674071513944	0.0442941077105287	45.6883915653935	17.924180398164	0.810637423483525	0.574676009467788	6	3
"Bactris setiflora"	5	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	4	4	20	546.427771077349	22.6921009063721	10.6535490989685	0.0394196830689907	45.8730865478516	16.1121946334839	0.807958975177023	0.596430126251633	2	1
"Bactris setosa"	108	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	88	97	420	2251126.77797172	36.1772617454882	474.551378294964	0.0751566857393805	249.105216061627	43.154211529979	0.710453620120442	0.293118205940255	14	3
"Bactris setulosa"	95	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	62	72	316	1923006.06456666	27.360370927108	59.3705187596773	0.0413461062003319	42.9284197355572	47.6251663208008	0.808769046894139	0.281869045818842	14	7
"Bactris simplicifrons"	572	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	270	349	1808	6540483.17179096	10.5941359440316	27.0424480414941	0.0499839301631229	51.8977142447358	35.7304632738754	0.806668365853694	0.349782717930877	34	11
"Bactris soeiroana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	42	41.7038326263428	104.059997558594	0.0389536125585437	130.004547119141	49.9545783996582	0.821201752589849	0.235093696763203	1	1
"Bactris sphaerocarpa"	33	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	18	20	120	872651.489172561	12.0962990486261	41.8939227628888	0.0395092524254737	46.7238200794567	27.4440029606675	0.804022623796639	0.435526454747069	6	3
"Bactris syagroides"	7	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	6	6	24	80686.5866613707	12.8769074508122	150.766703684415	0.0279525581281632	49.2996591840472	50.2971823556083	0.824270837401567	0.211320754716981	4	1
"Bactris tefensis"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	11.4419287849236	7.38821220397949	18.5175978342692	0.110444195568562	27.5081081390381	31.2831115722656	0.826642031028102	0.382702702702703	1	1
"Bactris tomentosa"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	15	64	1365353.4111798	15.9373958780327	217.196396691	0.0694169766381189	44.5398233201769	51.4981674618191	0.811104485632631	0.179895104895105	8	3
"Bactris vulgaris"	46	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	37	39	176	485904.243760351	33.7944180861763	118.905807085659	0.106679967528655	190.012406722359	44.8650432254957	0.743529212400221	0.286347114947751	7	3
"Balaka samoensis"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	22.6525497436523	20.883903503418	NA	63.5003547668457	43.3726959228516	0.863187652358602	0.25609756097561	1	1
"Barcella odora"	14	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	7	7	48	114616.498696465	7.74550177223448	1.01917937664049	0.044097355230146	45.1035428728376	42.3537954602923	0.823809785241972	0.315080213903745	4	1
"Beccariophoenix fenestralis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	0	27.9151992797852	40.9113960266113	0.150309070944786	220.109100341797	53.3323249816895	0.755158866444741	0.154	1	1
"Borassodendron borneense"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	36	168047.139261957	27.2776162841103	157.463465343822	0.215099367905747	39.1365398060192	22.9073045903986	0.854246084196861	0.505586592178773	3	1
"Borassodendron machadonis"	3	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	3	3	12	10257.7854513337	26.2073265711466	83.0608132680257	0.117818523353587	83.4340286254883	66.9991124471029	0.80650625589423	0.0755939524838011	1	3
"Borassus flabellifer"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	13	64	10460760.4706758	34.7813552220662	590.881381299761	0.0299732254869822	149.312699847751	79.3589693705241	0.771700606780877	0.0360669815371404	7	9
"Borassus heineanus"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	67826.3907797861	15.592861533165	5.98552751541138	0.0172836008326461	27.1492827733358	23.5175309181213	0.835652104297483	0.480877103518615	1	1
"Brahea pimo"	48	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	22	26	136	194529.751941436	36.2699313958486	130.608871678511	0.00790237858200271	196.210424105326	108.32665459315	0.625667311030204	0.0190021691973969	5	1
"Brahea sarukhanii"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	40	5338.97688283771	34.5471207300822	15.5024307833778	0.00302153515965781	244.436952379015	118.098327212863	0.586480333203091	0.0106361629540437	2	1
"Brassiophoenix drymophloeoides"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	9	52	32225.7175918	18.877849073971	8.54273539430955	0.0567669165046776	97.3902323105756	26.3739850661334	0.820816441872387	0.420088790233075	2	1
"Brassiophoenix schumannii"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	13	68	128471.532375718	22.4598684840732	25.240920358234	0.0581322271480329	43.5917073355781	28.1008192698161	0.828654761297937	0.436707697960685	3	1
"Butia campicola"	7	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	4	4	20	1045.98013780856	26.7214115687779	21.4100653784616	0.143264179251024	321.965127127511	28.2694410596575	0.660417047327934	0.387462235649547	1	2
"Butia catarinensis"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	12	52	33429.7038370802	34.5622504307673	90.3623052376967	0.0661587414260094	317.566497802734	21.1286675379826	0.694769063322709	0.509274873524453	4	1
"Butia exospadix"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	17114.7316719002	29.1115264892578	16.0269778470198	0.0742361551771561	309.197840372721	31.302796681722	0.663604474912143	0.333333333333333	2	2
"Butia lallemantii"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	2231.75087948441	34.7626395225525	175.804844379425	0.0388622806640342	399.999168395996	9.98635649681091	0.639527199278219	0.706060606060606	2	2
"Butia leptospatha"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	52	39.4703178405762	79.1985206604004	0.0234523005783558	268.872940063477	35.0997791290283	0.673303902539629	0.228723404255319	2	2
"Butia marmorii"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	24	1004.43103727819	34.7263978322347	25.3860036532084	0.0601491561780373	349.180170694987	22.0566584269206	0.637211561442389	0.453781512605043	1	1
"Butia matogrossensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	40.8308448791504	2.80265998840332	0.116965174674988	242.147384643555	59.1241722106934	0.68822432688647	0.118811881188119	1	1
"Butia odorata"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	13	52	821282.812552197	31.6802421716543	78.0372724212133	0.0831693214847921	349.021592360276	20.3050000117375	0.673273619501917	0.533117183881427	6	2
"Butia paraguayensis"	131	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	61	71	372	1257729.66776432	27.0049270527963	45.3360403287047	0.17465250135043	320.008375328006	34.9640141261443	0.664466706098463	0.304015528327066	5	4
"Butia witeckii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	22.0347385406494	5.72579383850098	0.0268117133527994	390.399597167969	6.59472990036011	0.638932342678512	0.823899371069182	1	1
"Butia yatay"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	13	64	587317.788242604	28.5961475372314	24.7105272307115	0.0534625182558289	399.577867395738	20.3643374443054	0.628351168287029	0.553051317614426	5	3
"Calamus acamptostachys"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	11	68	28753.8465334343	37.7759107701919	258.637587715598	0.237139656701509	46.3387828153722	38.4243612850414	0.845984469379932	0.318597258096562	3	1
"Calamus acanthochlamys"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	8	40	11602.8283869813	23.8718084494273	18.2929269075394	0.144131351572772	38.053860505422	18.3155102729797	0.856521454995698	0.618483951741408	4	1
"Calamus acanthophyllus"	4	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	4	4	16	25974.6965120749	43.4301853179932	401.331785202026	0.0651441782247275	231.244041442871	95.1125259399414	0.698320391432615	0.0060882800608828	2	3
"Calamus acanthospathus"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	36	1059424.93037338	21.1034984588623	109.791696119308	0.0576055784418713	348.525241088867	90.4809379577637	0.640123075320735	0.0246631070429697	7	9
"Calamus acaulis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	4.60124227618599	39.4046268463135	333.037679672241	0.0916114877909422	201.388851165771	96.8638229370117	0.805776867323813	0.0549853372434018	2	1
"Calamus altiscandens"	1	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	1	1	4	NA	6.32955884933472	3.9757776260376	0.00452588824555278	73.9052581787109	13.5599632263184	0.812768307672767	0.630350194552529	1	1
"Calamus angustifolius"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	108346.762829986	30.7892892837524	166.835371398926	0.126949052140117	69.4392784118652	55.8513721466064	0.822344158493042	0.166710422683119	3	2
"Calamus anomalus"	5	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	4	4	20	2980.26381336224	14.4610708236694	10.1540192604065	0.00823142980225384	80.6651550292969	34.5101173400879	0.788734909840085	0.329483282674772	1	1
"Calamus arborescens"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	139094.818041716	42.8335008621216	1303.16838252544	0.0350416092514934	182.412538528442	95.180748462677	0.695189824435547	0.01256038647343	5	3
"Calamus aruensis"	137	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	91	100	476	2014144.09095054	20.0871509554632	27.1725767552955	0.0556447683522532	56.7898665936324	29.3894714473808	0.833795806598218	0.462659020499636	18	5
"Calamus ashtonii"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	20	4180.52131577071	18.2939582824707	24.8906232714653	0.229655727697536	37.8716285705566	18.5606790542603	0.854101405241862	0.610871905274489	2	1
"Calamus asperrimus"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	8	NA	26.1187610626221	1130.3525390625	0.00839091371744871	33.6375389099121	20.8763084411621	0.832485083519681	0.5	1	2
"Calamus asteracanthus"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	2132.29107327089	14.8115682601929	12.3040796518326	0.04391523442852	32.4815533955892	15.8790146509806	0.845808913865009	0.647058823529411	2	1
"Calamus ater"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	48	162338.528876414	12.1814699002675	19.7693146892956	0.126907219661267	29.4052416937692	23.5502390180315	0.840554460430789	0.517122593718338	4	1
"Calamus australis"	71	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	42	51	252	322483.015543436	19.3352900539126	16.9908756741001	0.0222477990779661	265.680881876341	84.0652702224087	0.730059462199701	0.0850758180367117	3	1
"Calamus axillaris"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	10	44	697656.77134691	29.0183707150546	66.8374609513716	0.303783347660845	57.0822736566717	40.9458593888716	0.834331599526416	0.313189448441248	4	4
"Calamus bachmaensis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	3.74687273626661	34.3012294769287	157.84694925944	0.117367836336295	301.106608072917	74.4847259521484	0.746846140006429	0.0895522388059702	1	1
"Calamus bacularis"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	7	44	18428.8165705525	35.795291185379	187.182948986689	0.198808656384548	47.0141795476278	38.6543606122335	0.843002778365565	0.309649610678531	3	1
"Calamus baiyerensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	22.8325729370117	81.0783615112305	0.0279260668903589	34.4883804321289	33.9885520935059	0.772414590338607	0.361764705882353	1	1
"Calamus balingensis"	5	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	5	5	20	10732.9518335005	29.6468677520752	102.754500579834	0.155033501237631	67.9203582763672	49.8306739807129	0.814136451913716	0.145141451414514	3	2
"Calamus banggiensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	25.9127941131592	74.3900756835938	0.181475326418877	56.4404335021973	54.7653121948242	0.865879214689948	0.178733031674208	1	1
"Calamus bankae"	1	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	1	1	4	NA	6.8052773475647	1.5020272731781	0.0138836186379194	96.4388580322266	16.4445095062256	0.783032714353872	0.550102249488753	1	1
"Calamus barbatus"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	136156.820531572	18.1714315935969	133.445895284414	0.0803532942663878	46.1150641441345	24.8927659988403	0.853959556127489	0.514762070163251	2	1
"Calamus barfodii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	145.922374368397	21.6651573181152	12.773707707723	0.0657149627804756	69.2836990356445	44.549077351888	0.829659097962504	0.228316326530613	1	1
"Calamus beguinii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	12.0437288284302	14.750545501709	0.118867464363575	22.9276008605957	21.8574733734131	0.856511069610242	0.473282442748092	1	1
"Calamus bousigonii"	31	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	17	20	104	455529.706554028	30.0965920725176	154.377986446504	0.149460568933958	185.036752762333	71.5924283919796	0.777484018499205	0.0740868664191348	6	3
"Calamus brachypodus"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	44959.2809910141	20.9293998082479	86.0592988332113	0.17372555755234	37.0866483052572	28.9519488016764	0.812643000131356	0.381548974943053	2	2
"Calamus brevicaulis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	16	95.1116388456917	29.8213653564453	154.647455215454	0.155160784721375	167.353454589844	71.2950782775879	0.788600242768878	0.0623115577889447	2	1
"Calamus bulubabi"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	8.38747406005859	2.90564906597137	0.0204495610669255	84.3645362854004	18.5468373298645	0.803888088212124	0.513728963684677	2	1
"Calamus caesius"	64	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	41	44	220	1246774.71395785	26.3095656484365	98.6504747718573	0.21307815995533	44.8718340992928	28.4318223148584	0.842951308970005	0.401677184363221	9	5
"Calamus calapparius"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	10.4200029373169	34.4029550552368	0.233564883470535	54.8931865692139	32.9861192703247	0.841698389228633	0.394922425952045	2	1
"Calamus calicarpus"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	12.4438581466675	28.4215259552002	0.00142057903576642	38.374454498291	24.8110179901123	0.757388885352846	0.401433691756272	1	2
"Calamus calospathus"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	268.081665976648	35.38192431132	868.075304667155	0.123843816419442	41.2621167500814	28.6451479593913	0.831312110999147	0.416861826697893	1	1
"Calamus capillosus"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	1.32449412345886	9.41574096679688	0.0184787660837173	35.8293914794922	15.5208425521851	0.852005848577263	0.581196581196581	1	1
"Calamus castaneus"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	21	21	92	460206.508307377	33.3078180154165	343.519578079383	0.218716624463923	68.4236588478088	47.32852435112	0.815627407122643	0.215126811594203	5	3
"Calamus centralis"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	24	2203.37554826227	28.1185987645929	355.448072953658	0.138173810375685	423.769603382457	85.2061913230202	0.694641633933306	0.038029386343993	3	1
"Calamus ceratophorus"	4	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	12	13.3378712898521	25.6907567977905	59.3629589080811	0.107472997158766	157.024383544922	61.6767311096191	0.773502771588286	0.0721649484536082	1	1
"Calamus cheirophyllus"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	53.2122149174976	19.6600996653239	36.0583972930908	0.0224111154675484	60.1721420288086	15.1897017161051	0.768017209400744	0.616014558689719	1	1
"Calamus collarifer"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	15	64	62039.0235552803	27.1864098608494	98.1023086383939	0.35397643269971	42.674791932106	30.8960368037224	0.848527958473612	0.394567277321541	3	1
"Calamus comptus"	20	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	14	76	98966.6310282429	24.895721244812	109.12937592864	0.0991173138725571	41.2694435119629	20.7966327667236	0.849755175647257	0.521187705162638	3	1
"Calamus concinnus"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	37905.4689713207	39.4722903569539	134.718242645264	0.108846186970671	81.7322552998861	64.514040629069	0.803295109261281	0.0665226781857453	2	3
"Calamus concolor"	45	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	28	32	160	401233.517660572	22.0849767896864	52.6335184388691	0.160746202147048	36.8601961771647	20.3018327289157	0.845728312896919	0.532065791459182	4	2
"Calamus conirostris"	34	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	23	25	124	621680.103540164	22.3345076056088	161.226661883733	0.110282827285118	36.8737354839549	20.4741677115945	0.848191906881046	0.542915013925225	6	3
"Calamus conjugatus"	4	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	12	28.9154726416264	37.8562383651733	203.977425575256	0.263167560100555	49.0428943634033	51.301248550415	0.844691270723331	0.246604717655468	2	1
"Calamus conspectus"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	36	11733.7472951138	14.0902810891469	14.649315704902	0.117963346478064	34.2545908292135	16.9876920382182	0.848886345990778	0.624510763209393	2	1
"Calamus convallium"	23	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	15	84	274949.600496938	25.6588203596032	80.795045375824	0.112579534964069	40.6272362418797	23.2451273047406	0.843455808703179	0.452823359073358	3	1
"Calamus crassifolius"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	12	7.38284575233221	39.1341997782389	260.483978271484	0.283505856990814	48.9823621114095	42.5915883382161	0.842033374803119	0.27244421380384	1	1
"Calamus cristatus"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	11	60	266288.811943927	29.2393404841423	135.712386533618	0.224768184358254	40.6043477058411	31.1214762926102	0.844230295192147	0.371348026652998	3	1
"Calamus croftii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	17.0004367828369	7.87321519851685	0.017366711050272	59.0139389038086	26.5126800537109	0.823103645716339	0.43161094224924	1	1
"Calamus curranii"	7	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	6	7	28	6558.01391704641	23.5580610547747	114.853987012591	0.0652287857873099	59.0717582702637	63.1479001726423	0.844919081232914	0.0670582476749878	1	1
"Calamus cuthbertsonii"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	13	64	14788.0976646489	16.7452557384968	10.6730569899082	0.0104068279579224	72.2364439964294	28.1312800645828	0.771928660747563	0.403458213256484	1	1
"Calamus dasyacanthus"	9	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	5	5	32	195552.363024041	10.5317990250058	25.2151797215144	0.0728841742707623	68.2262452443441	22.9181440141466	0.824822665758421	0.471321695760599	3	1
